longitude,latitude,sample_id,uid,timestamp,tweet,emotion_ct,happy,sad,neutral,angry,fear,surprise,disgust,emotions
-95.45309,29.74269,,320883,9/13/2017 21:24,Sometimes you just need an escape from reality. Nothing better than a matinee with my bff/mom.� https://t.co/iRHTeCFkkE,3,2,,1,,,,,happy neutral
-95.5015362,29.723161,,320891,9/18/2017 15:00,Can�t wait for the premiere of dailymailtv today at 4pm &amp; 4:30pm on CW39. Had a chance to chat� https://t.co/yO358MHkdJ,2,2,,,,,,,happy
-95.5015362,29.723161,,320897,9/20/2017 14:21,There are moments like today that make my job truly matter &amp; my heart full! After seeing my� https://t.co/Tl7HBHfcT1,2,2,,,,,,,happy
-95.5015362,29.723161,,320900,9/21/2017 15:16,"Support Hurricane Harvey relief efforts at thedopeartshow , this Sunday. My friend &amp; creator,� https://t.co/zmkzUVw927",2,1,,1,,,,,happy neutral
-95.515,29.9253,,320902,9/22/2017 14:17,"Spent the morning with some of the most compassionate, down to earth people. The Altruist Relief� https://t.co/ZCTAifbgsk",2,1,,1,,,,,happy neutral
-95.5015362,29.723161,,320911,9/27/2017 15:08,Cuteness overload! Forget Bday presents all Mikko Meldrum wanted for his 9th bday was to help� https://t.co/z5LVmjH2fi,3,3,,,,,,,happy
-95.5015362,29.723161,,320913,9/28/2017 13:47,Ready to wrap up this week &amp; sticky weather! A taste of fall by pairing some of my fave booties� https://t.co/VR1QyoztfD,2,2,,,,,,,happy
-95.36683117,29.75799513,2496,321523,8/12/2017 6:56,Just posted a photo @ Downtown Houston https://t.co/aUDVHaEBYQ,1,1,,,,,,,happy
-95.36,29.73,2496,321550,8/18/2017 4:25,"Just posted a photo @ Third Ward, Houston https://t.co/28Xe7iv5j8",3,,1,2,,,,,sad neutral
-95.61990397,29.72418314,2496,321570,8/19/2017 13:48,"Just posted a photo @ Westside, Houston, Texas https://t.co/2cKkOhEWsw",1,,,1,,,,,neutral
-95.36683117,29.75799513,2496,321677,9/4/2017 5:04,"Adonai , God of armies, hear my prayer; listen, God of Ya�akov. (Selah)
Tehillim (Psa) 84:9� https://t.co/uuNZBM20SZ",2,1,,,,,1,,happy surprise
-95.36683117,29.75799513,2496,321705,9/9/2017 13:05,"But don�t let it faze you. Stick with what you learned and believed, sure of the integrity of� https://t.co/VvKn0zW1cm",2,1,,,,,1,,happy surprise
-95.36683117,29.75799513,2496,321718,9/12/2017 11:50,Just posted a photo @ Downtown Houston https://t.co/VfRFkWk0LO,3,2,1,,,,,,happy sad
-95.36683117,29.75799513,2496,321719,9/12/2017 11:57,If you haven't heard about this gentleman take a moment out of your day and see what he is all� https://t.co/Qo6pxMoVI8,2,2,,,,,,,happy
-95.56074629,29.78011348,2496,321735,9/16/2017 21:09,Just posted a photo @ CITYCENTREHOUSTON https://t.co/3hIwLN1sd9,1,,1,,,,,,sad
-95.36683117,29.75799513,2496,321741,9/20/2017 11:23,Just posted a photo @ Downtown Houston https://t.co/R5fgvBjBVC,2,2,,,,,,,happy
-95.3832,29.7629,,322068,8/7/2017 13:28,"Monday's are for sunnies &amp;&amp; kicks ?? Shop this look via liketoknow.it , or head over to the blog� https://t.co/e8ccDLrLPa",1,,,,,1,,,fear
-95.6141,29.5996,,322069,8/8/2017 13:39,"Kissing ""Writers Block"" goodbye on the blog today ?? Talking about the 5 things that have helped� https://t.co/sA4eSx78t1",2,1,,,,,,1,happy disgust
-95.3832,29.7629,,322078,8/23/2017 13:26,"""Be completely humble &amp; gentle, be patient, bearing with one another in love.""  ??Happy� https://t.co/GhtjdJUnIP",1,1,,,,,,,happy
-95.3832,29.7629,,322084,9/6/2017 2:24,"�Which of you fathers, if your son asks for a fish, will give him a snake instead? Or if he asks� https://t.co/Xwb01ahoDc",1,1,,,,,,,happy
-95.41694386,29.71648679,,322085,9/6/2017 13:38,"It's been a busy few weeks y'all ?? Hair looking a mess, no make up on ??, no hi res. photo, but I� https://t.co/Byk7x9hLFo",1,,1,,,,,,sad
-95.417215,29.715044,,322087,9/8/2017 14:21,Tomorrow is the day! Come shop with me &amp; a few other bloggers at altardstate over in� https://t.co/EEIBxLyglb,1,1,,,,,,,happy
-95.3832,29.7629,,322088,9/10/2017 23:31,"Football is back, pumpkin spice lattes are back &amp;&amp; the weather is perfect outside. I am one� https://t.co/gYTMExBhpg",1,1,,,,,,,happy
-95.3832,29.7629,,322090,9/16/2017 2:32,My Friday night has been spent obsessing over all of my new goodies from epicaclothing_us� https://t.co/cUGodfeFJT,1,,,1,,,,,neutral
-95.417215,29.715044,,322091,9/20/2017 13:15,"Real women don't compete, they empower. Everyone was given different talents &amp; desires for a� https://t.co/g4VQZkvlBq",1,,,,,,1,,surprise
-95.41621776,29.71570583,,322095,9/28/2017 1:25,Love these two so so much &amp; having them in one photo makes my heart so happy ?? The fact that my� https://t.co/xwgPAtVLxt,3,3,,,,,,,happy
-95.41621776,29.71570583,,322096,10/1/2017 18:21,"Jesus, my girls &amp;&amp; football is all that's on my to-do list for the day! Fall is finally here &amp;&amp;� https://t.co/QH9BkC9IMj",1,1,,,,,,,happy
-95.3832,29.7629,2177,325268,7/28/2017 12:32,"Good Morning Beautiful People!!??Remember.....No Matter How Positive You May Be, The Devil Will� https://t.co/Zt9K8AejES",1,,1,,,,,,sad
-95.3832,29.7629,,325356,7/24/2017 12:33,"Believe in ya self @ Houston, Texas https://t.co/frclIOENJD",1,,,1,,,,,neutral
-95.36995,29.75943,,325506,7/25/2017 20:08,A very special shout out to this beautiful lady kaylanlyons1 it was great meeting you at the� https://t.co/3HGOEpdLro,1,1,,,,,,,happy
-95.3832,29.7629,,325524,8/31/2017 19:09,Just finished up this flyer for the one and only Mr. James Hudson himself!  This man is a� https://t.co/gXJw8rLfsX,1,1,,,,,,,happy
-95.46392485,29.66365471,,326536,7/24/2017 13:10,"Looking for experience  Shampoo Tech , Hairstylist ,or Barber to join our team message me� https://t.co/iTJphsnB4Y",1,,1,,,,,,sad
-95.46392485,29.66365471,,326597,8/8/2017 12:59,I'm still working rain ?? don't stop my flow Book your next appointment with me on StyleSeat.� https://t.co/lkGv1rXHnA,1,,1,,,,,,sad
-95.46392485,29.66365471,,326648,8/23/2017 11:35,Just posted a photo @ Desired Images II Salon https://t.co/RRZxG331T3,2,1,1,,,,,,happy sad
-95.46392485,29.66365471,,326655,8/25/2017 4:12,":) Congratulations!! 

Desired Images II Salon has been nominated for the 2017 Fans� Choice� https://t.co/TPwORTu7SC",1,,1,,,,,,sad
-95.46392485,29.66365471,,326658,8/25/2017 12:25,:) Congratulations!! Desired Images II Salon has been nominated for the 2017 Fans� Choice Awards� https://t.co/tMb7YicA6m,1,,1,,,,,,sad
-95.39075,29.74768,,327379,7/27/2017 4:32,The Golden Girls Of Houston! Well a few of us! ???? Celebrating our brother John Bday! @ Bayou� https://t.co/gPGpI1XQE2,1,1,,,,,,,happy
-95.61990397,29.72418314,,327382,7/27/2017 22:16,"??????? @ Westside, Houston, Texas https://t.co/foo5X83vYj",1,,,,1,,,,angry
-95.54508626,29.79576945,,327386,7/28/2017 18:17,?? @ Roostar Vietnamese Grill https://t.co/CIJvEYX1CG,1,,,,1,,,,angry
-95.3832,29.7629,,327389,7/29/2017 1:38,"My nephew theoriginalling is so handsome! I just love me some him! ?? @ Houston, Texas https://t.co/eZeAl8h6ps",1,,,1,,,,,neutral
-95.39075,29.74768,,327391,7/29/2017 5:38,Hey bestie pockuba at houbayoucitybar @ Bayou City Bar https://t.co/c0Y6RVI14f,1,1,,,,,,,happy
-95.5450211,29.8693428,,327418,8/3/2017 21:15,OKKKKK! Shit! @ Northwest Houston https://t.co/V158kEOklu,1,1,,,,,,,happy
-95.61990397,29.72418314,,327435,8/6/2017 0:25,"THIS HERE!!!! ?????? @ Westside, Houston, Texas https://t.co/BFk9LKeoe2",1,,,1,,,,,neutral
-95.3832,29.7629,,327448,8/11/2017 3:53,"JESUS! @robynbdixon has done it again! ?????? @ Houston, Texas https://t.co/KHdIs6rYT4",1,,,,,1,,,fear
-95.38226,29.74721,,327477,8/18/2017 6:55,OMG MY SON IS HERR! I'm too excited! ?? @ F Bar Houston https://t.co/CCowOGbbaZ,1,,1,,,,,,sad
-95.39075,29.74768,,327483,8/19/2017 6:21,Hey bestie pockuba at houbayoucitybar @ Bayou City Bar https://t.co/dUjDvRcIYl,1,1,,,,,,,happy
-95.39075,29.74768,,327484,8/19/2017 7:39,Hey AJ! ?? @ Bayou City Bar https://t.co/6nSz2AR73D,1,,,1,,,,,neutral
-95.39075,29.74768,,327486,8/19/2017 7:43,I'm CLEARLY lit! At houbayoucitybar @ Bayou City Bar https://t.co/VYLmvjEUKZ,2,1,,1,,,,,happy neutral
-95.3832,29.7629,,327501,8/22/2017 19:47,????Join Debonair Demographics Entertainment and the key influencers of Houston for SULTRY SUNDAYS� https://t.co/HiRJl8Hw1Y,1,1,,,,,,,happy
-95.61990397,29.72418314,,327535,9/10/2017 3:43,"This Tooth Ache will not let me be great tonight! ???? @ Westside, Houston, Texas https://t.co/VvchIUZHmn",1,,,,1,,,,angry
-95.3832,29.7629,,327547,9/12/2017 16:36,"Miss Red Cross? What's Tea Gul? @ Houston, Texas https://t.co/e5oIA3v6gL",2,,1,,,1,,,sad fear
-95.3832,29.7629,,327550,9/12/2017 20:31,"??????? @ Houston, Texas https://t.co/9dgvdUG7Cq",1,,,1,,,,,neutral
-95.61990397,29.72418314,,327560,9/15/2017 22:24,"I'm officially OLD AS FUCK! @ Westside, Houston, Texas https://t.co/YWYqeSbvS5",2,1,,1,,,,,happy neutral
-95.3832,29.7629,,327565,9/16/2017 22:59,The way I miss this boy every single day. I carry more pain than joy than folks know. I just� https://t.co/jcsU7TNZc0,1,1,,,,,,,happy
-95.3832,29.7629,,327573,9/20/2017 21:23,"""Smile Son, They Watchin!"" @ Houston, Texas https://t.co/MtSmwWLtBV",3,,1,2,,,,,sad neutral
-95.3832,29.7629,,327574,9/20/2017 21:53,"""Color Blind!"" ?? @ Houston, Texas https://t.co/ab8OL8xfw0",1,,,1,,,,,neutral
-95.61990397,29.72418314,,327591,9/28/2017 4:10,"Is it on? @ Westside, Houston, Texas https://t.co/mHxJnVFXWY",1,,,1,,,,,neutral
-95.39075,29.74768,,327593,9/28/2017 6:11,Hump Day Tip! ????????? @ Bayou City Bar https://t.co/4AtttQG6Om,2,1,,1,,,,,happy neutral
-95.61990397,29.72418314,,327601,9/30/2017 1:11,"THIS MOVIE SO SO FUCKING INTENSE! ?????? @ Westside, Houston, Texas https://t.co/UZGhRVPinm",3,,1,2,,,,,sad neutral
-95.3832,29.7629,,327604,10/1/2017 20:06,"THIS IS SO ME! @ Houston, Texas https://t.co/9pELWsZxBV",2,,,,1,,1,,angry surprise
-95.3832,29.7629,,328602,8/10/2017 18:10,Thirst quencher ?? Side note check out the new feature from daddymagazine ***link in bio***� https://t.co/myiLlcTLO6,1,,1,,,,,,sad
-95.3152797,29.54784324,,329810,7/31/2017 11:13,Monday Morning Madness! A tad more enjoyable as wasn't as humid as� https://t.co/Jt7DuIYE79,2,1,,1,,,,,happy neutral
-95.31538,29.5599,,329862,9/24/2017 3:13,Had a GREAT time at the_rustic_brush with friends tonight! Loving� https://t.co/s7t1SOiE6a,8,7,1,,,,,,happy sad
-95.40613244,29.74282941,,331719,7/26/2017 21:29,"It's Wednesday. Eggplant Parm is ready, now back to work. #?? @ Paulie's Restaurant https://t.co/BcJQCfxCVQ",2,1,,1,,,,,happy neutral
-95.4060316,29.7428749,,331728,8/15/2017 20:30,Another congratulations is deserved for these individuals danny_somm yogisomm steinanthony for� https://t.co/NtQrfEAf21,1,1,,,,,,,happy
-95.40613244,29.74282941,,331733,8/25/2017 14:33,"I'm usually with Harvey Specter on this one, but Harvey the Hurricane has something else to say.� https://t.co/uchUMBKkkD",1,,,1,,,,,neutral
-95.4625168,29.7420406,,332087,7/31/2017 14:15,Mike and I with C.J. Fiedorowicz a few months  back at the Special Olympics awards ceremony.  So� https://t.co/cWOuIQ4TF4,2,2,,,,,,,happy
-95.45987613,29.74469084,,332290,9/4/2017 23:59,"Rockin' Veggies! Kung Fu Movie Night featuring, ""Kung Fu Hustle"" with Stephen Chow, at� https://t.co/QaiqHWZk3Y",3,,1,,1,1,,,sad angry fear
-95.45987613,29.74469084,,332316,9/26/2017 16:16,"As promised for your Kung Fu Movie Night viewing enhancement, we have our BYOB fave in the� https://t.co/r2nEodJi9f",1,,,,1,,,,angry
-95.3753,29.73537,2374,332568,7/24/2017 20:15,Come by this Saturday from 9am-1pm and help us raise school supplies for this school year! If� https://t.co/SpzM7TKGaY,1,1,,,,,,,happy
-95.3753,29.73537,2374,332572,7/28/2017 19:11,"Drag Bingo is happening! This Thursday the 3rd, 6pm-10pm. Featuring Lana Blake, Rox Anne and� https://t.co/OjjadEYZCh",1,,,1,,,,,neutral
-95.3753,29.73537,2374,332580,7/31/2017 20:12,This Thursday 6pm-10pm! @ Retrospect Coffee Bar https://t.co/srSt8I7kfw,1,,,1,,,,,neutral
-95.3753,29.73537,2374,332585,8/3/2017 16:51,"Tonight 6pm-10pm! Join us for another fun night of drag queens, bingo, monkeys and mimosas! Lots� https://t.co/A4c1rWFydy",1,,,,,,1,,surprise
-95.3753,29.73537,2374,332592,8/7/2017 21:43,"We are going Retro...""Grease"" Retro! Come join us on the 17th from 7pm-10pm for our next bingo� https://t.co/6za9IERgNS",3,3,,,,,,,happy
-95.3753829,29.73535021,2374,332597,8/12/2017 18:50,Repost from leftyjonno  - Yo Houston - just dropped off a dozen free tickets for tonight's� https://t.co/Qvb8weeSt0,3,1,1,1,,,,,happy sad neutral
-95.41561604,29.69366354,,333297,7/28/2017 0:53,?????? @ Hotel Ylem https://t.co/LZKs92C0RY,1,1,,,,,,,happy
-95.3832,29.7629,,333414,8/18/2017 14:51,Corporate Caterers team is more than happy to serve Houston! Count on us for any catering� https://t.co/ExbtT2QqRF,2,2,,,,,,,happy
-95.61990397,29.72418314,,333513,7/26/2017 13:03,Ok Houston it's been real I had a blast seeing my people I love when I can come and just let go!� https://t.co/2W2zeZqVRu,1,,,1,,,,,neutral
-95.61990397,29.72418314,,333543,8/21/2017 4:42,"So when you lose so much weight to the point, that this ""dress"" was actually a shirt that could� https://t.co/oq95Nzr5Zi",1,1,,,,,,,happy
-95.3832,29.7629,,333954,9/27/2017 22:18,"I would like to wish my favorite guy, my good friend, fraternity� https://t.co/Bipji43ju0",2,1,1,,,,,,happy sad
-95.41083333,29.68472222,,333956,10/1/2017 17:32,"Kid day...Name that Kid!! The kid from Port Allen, Louisiana!� https://t.co/NBGGwM68pr",1,1,,,,,,,happy
-95.46475051,29.78582884,,334076,7/24/2017 15:11,"????????????????????????
Just got word I'll be performing along side my bro @demo_akacarlito at� https://t.co/4rSS93ifP9",1,,,1,,,,,neutral
-95.4103505,29.7383561,,334136,8/21/2017 0:27,"????????????????????????????????
Djs make sure to be there for today's special tribute!
Today 6pm-9pm� https://t.co/0l1c49OzVc",1,1,,,,,,,happy
-95.3832,29.7629,,337515,9/11/2017 16:20,"And on Sundays we give Him what's due.???? @ Houston, Texas https://t.co/GYjxbXLXZ5",1,1,,,,,,,happy
-95.41631501,29.67684478,,337519,9/21/2017 2:29,"""You can catch me at Pappadeaux eatin' steak and� https://t.co/T6iID1yzOH",1,1,,,,,,,happy
-95.3832,29.7629,,337568,7/28/2017 14:44,BOOKED THE ENTIRE WEEKEND . You can still take advantage of the special for any days in august .� https://t.co/W2A5eAQmj0,1,,1,,,,,,sad
-95.3832,29.7629,,337572,8/1/2017 13:33,my baby lived through a jelly fish stinging him ... he called himself a God ... ???????????? ?????? @� https://t.co/AyQ6NsnHGa,1,,,,1,,,,angry
-95.3832,29.7629,,337575,8/2/2017 2:10,"???? @ Houston, Texas https://t.co/G4xmclYCZj",1,,,1,,,,,neutral
-95.3832,29.7629,,337583,8/8/2017 0:42,"???????????????????? @ Houston, Texas https://t.co/3f63ouUZoD",2,,,,,2,,,fear
-95.3832,29.7629,,337595,8/16/2017 19:12,".... ???? @ Houston, Texas https://t.co/ODJS1AaieE",1,,1,,,,,,sad
-95.3832,29.7629,,337602,8/22/2017 19:57,"?? @ Houston, Texas https://t.co/PXtrgbZSa8",1,,,1,,,,,neutral
-95.3832,29.7629,,337607,8/25/2017 1:59,"?? @ Houston, Texas https://t.co/BLLkA6mB94",2,,1,1,,,,,sad neutral
-95.4150521,29.71577794,,337652,10/1/2017 17:24,????know what make the girls go crazy ... when you treat em like yo� https://t.co/2lG6rLQ2lY,1,,,1,,,,,neutral
-95.35688639,29.75487723,,340845,7/30/2017 3:22,"Saturday Night Vibes ??
Be so in the moment that nothing else bothers you. Doesn't hurt to look� https://t.co/vuYyvhUPdg",1,,,1,,,,,neutral
-95.39735,29.94024,,340847,8/6/2017 1:44,"Heroes among us here in Houston. ????
Making a difference in this world can be a difficult thing� https://t.co/fApqweKMks",3,3,,,,,,,happy
-95.40731192,29.80264824,,340856,9/3/2017 14:09,Thanks to to everyone who stopped by today 1stsatartmarket to donate goods for our comfort kits� https://t.co/kgQMD27opB,5,4,,1,,,,,happy neutral
-95.36683117,29.75799513,,340948,9/8/2017 17:06,Was walking around downtown with d_hackk and decided to do some long exposures... and I actually� https://t.co/ZRzt7qD6IT,1,,1,,,,,,sad
-95.50070505,29.72310772,,341941,8/8/2017 3:43,"Mommy likes this picture. Got it out the mud. @ Southwest Houston, TX https://t.co/Ct1YYqKKky",1,,,1,,,,,neutral
-95.39301266,29.74490828,,342191,8/23/2017 22:25,"On the menu tonight: Head-On Gulf Shrimp, Buttermilk Dill Panna Cotta, Pickled Field Peas.� https://t.co/vaW9qRUfMD",1,1,,,,,,,happy
-95.39301266,29.74490828,,342216,9/10/2017 15:02,Our backbar looks a little different now. Our cocktail program launches tomorrow!� https://t.co/zFYIon4IcG,2,1,,1,,,,,happy neutral
-95.39301266,29.74490828,,342229,9/19/2017 21:50,"westin__g is behind the bar tonight, so you'll want to snag your spot at the bar.� https://t.co/tbQbNxcuOw",1,1,,,,,,,happy
-95.39301266,29.74490828,,342233,9/21/2017 3:51,Lots of learning happening tonight! Spirits director westin__g is teaching the cooks about� https://t.co/2dDb8KdVOJ,1,1,,,,,,,happy
-95.34138889,29.98444444,2413,342513,8/5/2017 10:57,Bye Houston!!! See you in a couple days!! ?? @ Houston-Intercontinental Airport https://t.co/vkCPw7HnRR,1,,,1,,,,,neutral
-95.4661179,29.7351208,2413,342516,8/10/2017 22:32,Lunch date with my sis/ mentor thanhhluu and baby May. Great time catching up!!! ??????� https://t.co/hhFrY2SUFN,1,,1,,,,,,sad
-95.3832,29.7629,2413,342525,9/9/2017 0:58,"Happy Friday night!!!! Have fun out there!!! Oh! be safe of course @ Houston, Texas https://t.co/xV5DK1UR7p",1,,,1,,,,,neutral
-95.57464,29.703,2413,342539,9/23/2017 4:54,We look aight lol ?????? @ Baby Club Houston https://t.co/mYmnPpcR6Q,2,2,,,,,,,happy
-95.3412907,29.7513792,2413,342548,9/30/2017 14:33,Heading out to my open house! Don't forget to stop by for a tour! These beautiful townhomes� https://t.co/eUpV8ZQ6R1,1,1,,,,,,,happy
-95.3412907,29.7513792,2413,342549,9/30/2017 19:06,See y'all again tomorrow! Same time 11am-2pm. Retreat on Velasco. ???? @ The Retreat On Velasco https://t.co/636lNS3Ocy,1,1,,,,,,,happy
-95.3412907,29.7513792,2413,342550,9/30/2017 21:08,It's truly is a beautiful product! Such craftsmanship! Don't take my word for it. You need to� https://t.co/IEi5FLhSIs,1,,1,,,,,,sad
-95.26145478,29.73692714,,343427,8/18/2017 10:02,And Dont Get On Here And Go To Lying Because I Was 21 Fresh Out Da Penn And I Ain't See You In� https://t.co/edeNoRoSen,1,1,,,,,,,happy
-95.36997,29.7514,,343975,7/25/2017 14:02,This Saturday July 29th therealbigbankhank Birthday Bash houstoniconicfashionweek After Party� https://t.co/G4uYntOjKl,1,1,,,,,,,happy
-95.36997,29.7514,,343976,7/25/2017 15:08,This Saturday July 29th therealbigbankhank Birthday Bash houstoniconicfashionweek After Party� https://t.co/EQS6DWNLLL,1,,1,,,,,,sad
-95.36997,29.7514,,343997,7/29/2017 7:22,This Saturday July 29th therealbigbankhank Birthday Bash houstoniconicfashionweek After Party� https://t.co/7X7tay01iK,1,,,1,,,,,neutral
-95.36997,29.7514,,344001,7/29/2017 23:53,Tonight Saturday July 29th therealbigbankhank Birthday Bash houstoniconicfashionweek After Party� https://t.co/7vEqpucff3,1,,,,1,,,,angry
-95.36997,29.7514,,344002,7/30/2017 2:26,Tonight Saturday July 29th therealbigbankhank Birthday Bash houstoniconicfashionweek After Party� https://t.co/pfEzOAqIez,1,,,1,,,,,neutral
-95.36997,29.7514,,344009,7/30/2017 22:17,They Said We Was Just Hood Promoters ????You See Us at thespireclub It Went Down Last Night� https://t.co/HgeAxF6iDz,2,1,,1,,,,,happy neutral
-95.36997,29.7514,,344011,7/30/2017 22:24,"Great Night , Great Vibe &amp; Great People hollywoodheather247 The Life Of The Party ??� https://t.co/N868hJrjeB",1,1,,,,,,,happy
-95.37368774,29.76378131,,344019,8/1/2017 1:07,Now You Know Lil Sis realberniceburgos ??Was In The City Sunday For The Soft Opening Of� https://t.co/eTuj5R6Fvj,2,,,2,,,,,neutral
-95.3832,29.7629,,344260,10/1/2017 22:09,"Me &amp; My Brother eric_spivey Got Something Real Big Coming Stay Tuned! ?? @ Houston, Texas https://t.co/jskXLaAiP7",2,1,,1,,,,,happy neutral
-95.61990397,29.72418314,,345185,8/8/2017 5:23,"Just posted a photo @ Westside, Houston, Texas https://t.co/JY4f92k1cr",3,,2,1,,,,,sad neutral
-95.545224,29.67731959,,345196,8/19/2017 18:36,Just posted a photo @ Southwest Corporate Center https://t.co/s4m7W6j13s,1,,,1,,,,,neutral
-95.6040726,29.6923752,,345210,8/26/2017 22:37,Just posted a photo @ City of Houston Southwest https://t.co/Pf4Fzcutqq,1,,1,,,,,,sad
-95.59638889,29.71111111,,345225,9/10/2017 7:11,"?????????? @ Alief, Houston https://t.co/w3fc3wk3ar",6,3,3,,,,,,happy sad
-95.61990397,29.72418314,,345229,9/11/2017 6:03,"?????????? @ Westside, Houston, Texas https://t.co/mHvynyZ33g",4,,,4,,,,,neutral
-95.59638889,29.71111111,,345239,9/19/2017 17:16,"Saddle Up  ?? @ Alief, Houston https://t.co/I2ntylB2c5",1,,1,,,,,,sad
-95.59638889,29.71111111,,345246,9/22/2017 20:44,"?? @ Alief, Houston https://t.co/2fJz69Elah",1,,,1,,,,,neutral
-95.484695,29.732325,,345252,9/24/2017 6:07,?????? @ Prospect Park Galleria https://t.co/ECtyiiT0pR,1,1,,,,,,,happy
-95.59638889,29.71111111,,345260,9/29/2017 22:28,"Just posted a photo @ Alief, Houston https://t.co/2cgcG8zKbu",1,,1,,,,,,sad
-95.61990397,29.72418314,,345263,9/30/2017 17:26,"Woke up feelin great ?? @ Westside, Houston, Texas https://t.co/m1Qrv7Mnqb",1,,,1,,,,,neutral
-95.3832,29.7629,,345765,8/8/2017 17:25,Happy Birthday Donny! So many great musical memories. We know you� https://t.co/PaxO3Erje9,10,4,4,1,,1,,,happy sad neutral fear
-95.3832,29.7629,,345780,9/3/2017 14:12,"Yoga and a little music for the morning. ?? @ Houston, Texas https://t.co/ExH04fDH81",2,,1,,,1,,,sad fear
-95.43409781,29.63684921,,346068,7/24/2017 15:43,"Happy Birthday to our Pastor, Rev. Dr. Joe Samuel Ratliff! Thank you so much for being a man who� https://t.co/rzuifo9itp",2,2,,,,,,,happy
-95.43409781,29.63684921,,346070,7/25/2017 14:59,Reminder to all of our Brentwood Members; our Children &amp; Youth Planning Summit will take place� https://t.co/eTCdWeTTSS,4,4,,,,,,,happy
-95.43409781,29.63684921,,346075,7/27/2017 22:37,"We are a church family who believes in Love, Fellowship and pouring into our Community!� https://t.co/CiSc59tBK3",2,,,,1,1,,,angry fear
-95.43409781,29.63684921,,346079,7/30/2017 23:57,Today we took out time to honor and recognize all of our college students during service! Our� https://t.co/0VSh0HjpVe,9,7,,1,1,,,,happy neutral angry
-95.43409781,29.63684921,,346083,8/5/2017 13:18,"There is a blessing in the house, with your name on it! Please join us tomorrow for our 10:00am� https://t.co/DpzlhopObh",1,,,,1,,,,angry
-95.43409781,29.63684921,,346084,8/5/2017 17:44,"Women of Brentwood are ""Good Stewards Gifted to Serve"". Join us for our upcoming Women's� https://t.co/82kGKcJPfM",2,2,,,,,,,happy
-95.43409781,29.63684921,,346085,8/6/2017 19:23,Dr. James E. Jones blessed us today at Brentwood! Today was an amazing day at Brentwood!� https://t.co/d8FOHrKVHC,1,,1,,,,,,sad
-95.43409781,29.63684921,,346087,8/7/2017 16:30,"Women of Brentwood are ""Good Stewards Gifted to Serve"". Join us for our upcoming Women's� https://t.co/6PJYhHHSzp",2,2,,,,,,,happy
-95.44596796,29.7417703,,346218,7/26/2017 6:54,Zombie Spotted @ Cupcake ???? @ Sprinkles Houston https://t.co/lq7xnJsHOx,1,1,,,,,,,happy
-95.3493449,29.7160201,,346262,8/23/2017 17:36,"When Yo Patna Say: ""Y'all Ready?"" @ 5 Star Pro https://t.co/mUm7ELWLYO",2,,,2,,,,,neutral
-95.3493449,29.7160201,,346283,9/13/2017 16:53,"Something ""Lucky"" Is About To Happen ...?? @ 5 Star Pro https://t.co/k0GO1cFKLj",1,,1,,,,,,sad
-95.24396,29.59246,,347795,8/3/2017 15:39,rubieroob and I said our final farewells to our beloved blonde� https://t.co/Eqp2WR0zv8,1,1,,,,,,,happy
-95.38948,29.73815,,348166,9/8/2017 18:01,Moning off to school ritual. ?? @ The School For Young Children https://t.co/K24rsbCkAQ,1,1,,,,,,,happy
-95.3832,29.7629,,348169,9/9/2017 20:56,"Marilyn in cozy sheets ?? @ Houston, Texas https://t.co/Ebm0k2Acwa",1,1,,,,,,,happy
-95.3832,29.7629,,348179,9/11/2017 23:00,"Grace Kelly and her Academy Award! @ Houston, Texas https://t.co/6jWSwZG7yC",1,,,1,,,,,neutral
-95.3832,29.7629,,348564,8/1/2017 4:49,"New episode of ""Straight 2 The Point Podcast"" with special guest T-Ray The Violinist out now!!!� https://t.co/TjhkR8hpNa",1,,,1,,,,,neutral
-95.46343417,29.73919547,,348582,9/9/2017 18:38,It was an amazing experience to sit across from someone who I have been friends with since 2002� https://t.co/U9xfTLfaBy,1,,,1,,,,,neutral
-95.3832,29.7629,,348583,9/20/2017 22:15,New Episode: Artist Starkita gets straight to the point about living in 30 different cities in� https://t.co/z6YrV7ArSD,2,2,,,,,,,happy
-95.3832,29.7629,,348584,9/22/2017 19:11,"Beyond excited to announce the next guest on ""Straight 2 The Point"" podcast retired professional� https://t.co/QwjXXfiFq1",1,,,1,,,,,neutral
-95.6141,29.5996,,348593,7/24/2017 17:21,Although I'm a world ?? ????away. My life will be a living testimony to the faith and precepts you� https://t.co/evlbvq6DPR,1,1,,,,,,,happy
-95.37141,29.7449,1561,348608,7/31/2017 16:42,"Did I forget to mention how much fun I had working with ladies I truly look up to? Confidence,� https://t.co/lrsdbXJVBD",3,1,1,,,,1,,happy sad surprise
-95.39081097,29.74764906,1561,348613,9/23/2017 7:06,This amazingly beautiful human being killed it again tonight at Hamburger Mary's. She kept me� https://t.co/2p1fpv50Ll,2,1,1,,,,,,happy sad
-95.41687418,29.72983479,1561,348615,9/29/2017 9:49,Eating breakfast with the contestants of Dessie�s Drag Race. I�m not the hated judge obviously� https://t.co/DcP40yyYon,3,3,,,,,,,happy
-95.39822,29.7342151,1561,348617,9/30/2017 3:59,Also debuted this BEAUTIFUL gown by my island friend deankweir it�s so form fitting I felt like� https://t.co/xxoKVwgKQV,2,,1,1,,,,,sad neutral
